paper_id	reviewer	issue_id	severity	dimensions	location	observed_evidence	why_it_matters	required_fix	verification_test	evidence_needed	expected_impact	confidence
P1	R1	P1-I5	major	clarity,reproducibility	第 1–9 页主文；第 10–25 页附录，尤其 Tables 6–18	稿件维护冻结/当前两层 verdict、多个 round 与 judge 版本、26 个 unit strings、内部 seat 名称、路径和数十个 sha16；部分主文主张需到 Appendix H 才能得到 canonical current reading。第 25 页仅顶部少量文字，其余大幅留白。	审计工具论文应降低认知和核验成本；当前呈现本身需要读者进行复杂谱系审计，并使方法与一次特定多代理运行难以分离。	把当前规范、算法伪代码、一个项目无关示例和唯一验证表放在主文；将所有 round archaeology、完整字符串映射与 hash 清单移入 artifact。压缩或删除不再承担当前论证的历史表。	不了解该 run 的读者应能在主文中唯一确定当前算法、输入 schema、输出语义、验证数据和限制，并在不查内部 seat/round 的情况下复现一个示例。	不需要新实验来改善结构；第三方可用性研究可进一步验证重构。	high	high
P1	R2	P1-R2-01	major	technical_soundness,experimental_rigor,limitations_responsible_claims	第 1–3 页标题、§1、§2.6；第 5–6 页 §3.2；第 19–20 页表 12	论文说明 verdict-state map、PRIM3 enumeration、G2 predicate 与 tier reading 均在观察后改变；第一版实现还与注册 diversity predicate 冲突，并在固定前被替换，无法重放。只有特定 decisive cell/部分规则在运行前冻结，而不是当前整套框架。	当前规则是在看到失败模式后扩充和修正的，branch coverage 与 field tally 因而同时承担开发和评价角色。透明披露值得肯定，但不能消除自适应设计造成的乐观偏差；标题会把局部预注册误读为完整方法的确认性验证。	把标题与摘要改为‘retrospectively developed, transparently versioned’并逐条标明冻结时点；或在全新 archive corpus 上先冻结当前完整规则、state map、tier 与分析，再做一次真正确认性评价。	公开不可变的 current-rule digest 与时间戳，在未被规则作者看过的新 corpus 上一次性运行；任何规则变化都进入下一版本而不改本次主结果。	规则冻结记录、独立确认 corpus 和原样运行 transcript。	high	high
P1	R2	P1-R2-02	major	technical_soundness,reproducibility,limitations_responsible_claims	第 3 页 §2.3 PRIM3；第 11–12 页 §A.3 与证书讨论；第 18–19 页表 11	PRIM3 把‘文件 hash 漂移但有 recorded cause’判 PASS、无 cause 判 FAIL。第 12 页明确写出：给 copied-anchor mutation 添加 fabricated cause 会从 FAIL_ANCHOR_DRIFT_UNEXPLAINED 变成 PASS_ANCHOR_DRIFT_EXPLAINED，故 explained drift 仅与 cause registry 一样可信。	最需要 provenance 审计的操作者同时能供应让自己过关的 cause，且规则不验证 cause 的时间、签名、内容或与 drift 的因果对应。这样 PASS 可被事后文字白洗，破坏 manifest gate 的安全意义；允许 reviewer 自行忽略 registry 也不恢复单值 verdict。	将未经验证的 explained drift 至少判 POSTPONE，而非 PASS；要求 cause 在变更时由不可改日志/外部签名绑定到旧新 digest，并由非作者 verifier 检查具体 diff 与所述原因一致。	用无关、事后、伪造和正确 cause 的盲测 mutation；只有时间锁定且证据匹配的 cause 才可通过，并报告 verifier 间一致性。	防篡改 cause provenance、独立验证协议和对抗测试结果。	high	high
P1	R2	P1-R2-03	major	experimental_rigor,significance,limitations_responsible_claims	第 1 页摘要；第 5–6 页 §3；第 8–9 页 §5–6与表 3	14 个 frozen field units 全来自同一 live run，只覆盖 PASS/FAIL；八个 POSTPONE/branch cases 是作者构造。七个 other-seat archive 没有独立 operability labels，R42/R52 仍使用相同 workspace、filesystem 与 seat credentials。作者明确说明无自然语料 detection/false-alarm rate、无第三方执行，v2 至少 118 个独立 defect-free archives 仍 human_pending。	当前数据只能证明代码能在选择过的内部案例上运行，不能估计对自然档案的漏报、误报、跨项目泛化或实际 reviewer utility。‘true detection’也缺少独立 adjudication，因此方法有效性尚未建立。	在作者未参与生成或选择的多项目 archive 样本上，由独立标注者建立 operability truth；冻结规则后报告每类性能、置信区间、项目级划分和第三方从 bundle 复跑成功率。	执行预先写明的 v2 校准：至少满足设计样本量，按 project/seat 去重与切分，报告 false-open、false-kill、POSTPONE、标注一致性及失败原因。	独立自然 archive population、标签、第三方运行与完整混淆矩阵。	high	high
P1	R2	P1-R2-04	major	technical_soundness,significance,clarity	第 1–3 页 §1、§2.1、§2.6；第 22 页 Appendix F	PRIM1 的 endpoint reachability 基于 filesystem/string-level facts，即在 consumer script 中找到计算符号；证书复算的是 audit verdict，而非执行被审计的科学 endpoint。Appendix F 又明确承认 static inspection 看不到 runtime crash。	存在文件或代码字符串并不保证 import 成功、分支可达、依赖可用或 endpoint 真能对注册输入运行。普通读者会把 mechanically operable/replayable 理解为可执行，而当前 PASS 只证明静态引用与审计自身可复算，构念明显更窄。	将术语改为 statically registered/referenced；若保留 operable，则加入最小沙箱执行：加载依赖、解析真实注册输入、到达 endpoint 并产生类型/shape 合法的输出，同时记录环境锁定。	构造包含 dead branch、broken import、版本不兼容、运行时异常但字符串存在的 archives；静态 PASS 不得成为最终 PASS，应由动态层 FAIL/POSTPONE。	动态 reachability 层、环境 manifest 和自然故障测试。	high	high
P1	R2	P1-R2-05	minor	clarity,reproducibility	第 5–6 页表 1；第 10–20 页 Appendix A–E；第 24–25 页 Appendix H–I	同一 decisive cell 同时出现 frozen auditor-transcription、R42 repaired judge、R52 mechanical extractor 和 current canonical pin；关键 unit 的 PASS/FAIL/POSTPONE 随 tier 改变。尽管作者最终在 Appendix H 单值化，主表仍以前一 tier 为主体且需跨多个密集附录追溯。	论文研究的正是可复算与单值 verdict；高密度版本考古增加读者误引 frozen 9/5/0 或 decisive 6/1/0 为当前结果的概率，也不利于独立核验。	主文只保留当前机械 verdict 作为主表，把 frozen tier 明确放历史列/附录；提供一张从 archive→checker hash→current verdict→historical divergence 的规范化索引。	让未参与作者仅凭主文回答每个 unit 当前 verdict 与可复跑命令；若出现 tier 分歧即修订。	简化的 canonical table 与读者核验记录。	medium	high
P1	R3	P1-R3-01	major	experimental_rigor,technical_soundness,significance	摘要、第3.3节与第4节表3（PDF第1、7–9页）	现场 archive 均来自同一live run；八个缺陷 fixture 由作者按 checker 逻辑构造。论文明确没有独立标注的自然 archive 总体、没有第三方运行，且false-kill校准至少需要118个独立无缺陷 archive。	当前数据只能证明代码在已知构造输入上能走到相应分支，不能估计对真实 archive 的误杀、漏检或外部可操作性。没有这些指标，就无法评价 gate 是否比人工审计或简单 schema 检查更有用。	在作者之外收集并冻结独立、多项目自然 archive，由盲法标注者建立 operability gold；同时包含真实缺陷与无缺陷样本并预先冻结判定阈值。	按表3注册设计至少完成false-kill样本量，另对每类真实缺陷做有功效的检测评估；报告项目级cluster置信区间、precision/recall及与基线比较。	独立自然 archive、第三方 gold 标签、第三方重放日志和误差矩阵。	high	high
P1	R3	P1-R3-02	major	experimental_rigor,reproducibility,limitations_responsible_claims	摘要、第2.6节“Freeze-discipline disclosure”及附录C表12（PDF第1、4、20页）	第一版实现与注册的diversity predicate矛盾，而且在固定哈希前被覆盖，故原 verdict 不可重算；随后 verdict map、PRIM3、G2和组规则均在观察结果后修复。	当前证据评估的是后验修订系统，不能凭原始注册获得前瞻误差控制。标题和摘要若不精确区分，会让读者误以为当前 gate 的设计与主结果在观察前已冻结。	把当前证据明确称为开发/修复集；对最终代码、谓词、verdict map与分析完全重新预注册，并在新 archive 上前瞻运行一次。	提供新协议时间戳与代码摘要，在无任何规则变更下完成独立验证；任何 amendment 必须使该验证轮失效并另开新轮。	干净的前瞻注册、冻结实现和独立验证结果。	high	high
P1	R3	P1-R3-03	major	experimental_rigor,limitations_responsible_claims,significance	第3节 field audit 与表1 Panel B（PDF第5–7页）	七个所谓 external fire archives 属于同一运行中的其他 seat，并共享workspace、流程和潜在凭据/模板；论文也说明 replay process 不是party-independent。	这些单位并非独立项目样本，相关缺陷和共同基础设施会使6/1或3/2/2计数无法外推。把它们称为external容易高估跨环境验证程度。	改称cross-seat internal archives并限制解释；真正的外部验证应来自不同实验室、不同工作流和独立操作者。	由至少两个作者团队仅凭clean-room bundle执行重放，记录环境、失败原因和与gold verdict的一致性。	跨项目第三方 archive 与独立执行记录。	high	high
P1	R3	P1-R3-04	major	technical_soundness,experimental_rigor,clarity	第2.7节 group verdict、表1及附录C表12（PDF第4–7、20页）	EXECUTION_VALID 的组规则要求投影后出现至少两种状态；旧版与修订版规则在枚举中存在双向 disagreement。论文没有从 archive operability 的目标语义推导“状态多样性”为必要条件。	任意多样性条件可能拒绝全部一致且正确的 archive，或接受包含多种状态但整体不可用的组。后验改规则进一步说明该条件不是稳定构造。	给出 group verdict 的外部目标定义与损失函数，从该目标推导聚合规则；将状态多样性降为诊断而非通过条件，除非有独立校准支持。	在所有状态多重集及独立标注案例上构造混淆矩阵，证明规则对预定义operability目标的单调性和错误界限。	目标语义、形式性质及独立标注案例验证。	high	medium
P1	R3	P1-R3-05	major	technical_soundness,reproducibility,limitations_responsible_claims	第2.4节PRIM3、附录A/表4与附录C状态映射（PDF第3、11–12、20–22页）	锚点哈希漂移只要在cause registry中有记录即可投影为PASS_ANCHOR_DRIFT_EXPLAINED；合成fixture也正是通过加入已登记原因触发PASS。文中未给出cause记录的独立授权、签名或事前不可变机制。	若同一作者可以在看到漂移后补写原因，任意篡改都可能从FAIL变成PASS，削弱哈希锚点的完整性保证。可解释性记录不等于可信授权。	要求cause在变更前由独立权限签名并进入append-only日志；事后原因只能产生POSTPONE/人工仲裁，不能自动PASS。	用未授权事后cause、签名错误、时间倒置和registry删除fixture做攻击测试，确认均不能PASS；第三方验证日志链。	不可变cause registry规范、签名/时间证明和攻击测试。	high	high
